transaction_id,itemDescription
1356_2015-09-08,soda
4895_2015-08-10,cereals
3390_2015-12-01,coffee
4495_2015-03-06,waffles
1811_2015-09-23,white wine
4996_2015-02-20,tropical fruit
3291_2015-08-02,semi-finished bread
1878_2015-11-27,whole milk
1483_2015-06-27,liquor (appetizer)
4386_2015-09-08,pip fruit
4825_2015-11-15,UHT-milk
2549_2015-05-13,liquor (appetizer)
4965_2015-10-11,newspapers
3251_2015-09-10,other vegetables
4932_2015-11-20,soda
3986_2015-07-23,bottled water
1616_2015-01-19,coffee
1239_2015-07-02,yogurt
4993_2015-02-09,UHT-milk
2762_2015-12-18,beef
4717_2015-05-16,citrus fruit
3500_2015-01-18,tropical fruit
4866_2015-08-21,canned beer
1044_2015-02-09,other vegetables
2070_2015-12-19,bottled water
3761_2015-08-06,beverages
1145_2015-10-07,root vegetables
3324_2015-06-06,butter
4455_2015-12-26,Instant food products
3465_2015-07-30,other vegetables
4934_2015-10-31,curd
3793_2015-01-22,pastry
3662_2015-07-20,rolls/buns
3755_2015-04-14,hygiene articles
4173_2015-05-11,hamburger meat
3353_2015-03-06,bottled water
2086_2015-06-02,frozen vegetables
1570_2015-03-20,whipped/sour cream
1233_2015-07-31,whole milk
4647_2015-01-30,fruit/vegetable juice
3178_2015-01-03,yogurt
2765_2015-09-04,tropical fruit
4221_2015-01-04,pet care
4265_2015-12-12,root vegetables
3532_2015-05-26,butter
1967_2015-09-03,onions
3474_2015-02-25,berries
4075_2015-01-05,bottled water
1551_2015-05-11,rum
4609_2015-11-07,herbs
1975_2015-09-26,root vegetables
4859_2015-09-09,whole milk
1901_2015-04-21,tropical fruit
3364_2015-06-29,salad dressing
4719_2015-08-22,yogurt
2348_2015-12-11,pastry
2250_2015-10-15,whole milk
3034_2015-05-07,other vegetables
2837_2015-04-22,yogurt
2447_2015-10-15,root vegetables
1452_2015-10-27,chewing gum
4838_2015-01-31,cream cheese 
4822_2015-07-04,pastry
2571_2015-05-02,tropical fruit
2133_2015-07-11,brown bread
3568_2015-10-17,bottled beer
3354_2015-01-27,salty snack
1742_2015-07-05,photo/film
2574_2015-05-18,canned beer
4498_2015-04-07,yogurt
4612_2015-04-30,other vegetables
1075_2015-01-29,rolls/buns
1371_2015-01-22,whipped/sour cream
4434_2015-02-23,rolls/buns
1378_2015-10-12,hamburger meat
1615_2015-01-25,beverages
2503_2015-02-08,whole milk
2381_2015-04-01,whole milk
1031_2015-08-26,cream cheese 
3200_2015-04-01,specialty chocolate
1138_2015-02-24,butter milk
4958_2015-05-24,butter
1616_2015-12-08,pip fruit
1270_2015-02-03,cereals
2347_2015-01-27,red/blush wine
2076_2015-12-04,margarine
3597_2015-07-07,curd
2151_2015-09-29,pork
2940_2015-11-07,whole milk
3475_2015-12-14,root vegetables
2715_2015-03-15,other vegetables
3644_2015-10-02,pastry
1649_2015-11-29,frozen meals
4079_2015-08-17,whole milk
1844_2015-11-13,salty snack
1420_2015-12-08,rolls/buns
2879_2015-07-23,whipped/sour cream
4095_2015-12-29,other vegetables
2437_2015-11-15,napkins
1324_2015-01-24,condensed milk
4574_2015-10-03,pastry
4881_2015-03-26,coffee
3790_2015-08-04,dish cleaner
1275_2015-06-04,hygiene articles
2131_2015-04-15,yogurt
2509_2015-02-03,rolls/buns
3077_2015-08-31,salty snack
3653_2015-09-12,rolls/buns
2971_2015-01-27,hamburger meat
1463_2015-09-28,specialty bar
4323_2015-10-11,tropical fruit
2632_2015-07-01,coffee
1481_2015-06-04,pip fruit
1283_2015-03-06,whipped/sour cream
1164_2015-02-01,sliced cheese
4275_2015-09-11,bottled water
2600_2015-02-18,cake bar
1621_2015-02-20,canned fruit
1291_2015-03-06,rolls/buns
4150_2015-08-26,pastry
2073_2015-02-04,whole milk
1912_2015-08-22,bottled water
4033_2015-06-06,root vegetables
4877_2015-02-28,bottled water
2590_2015-09-28,hamburger meat
3982_2015-01-28,liquor (appetizer)
2782_2015-06-09,other vegetables
2100_2015-01-27,other vegetables
1785_2015-12-21,bottled water
3166_2015-04-28,hygiene articles
2251_2015-03-29,whole milk
2012_2015-03-29,cling film/bags
3309_2015-10-28,packaged fruit/vegetables
2165_2015-06-17,pastry
3337_2015-02-01,liver loaf
1000_2015-05-27,pickled vegetables
3357_2015-06-08,newspapers
2222_2015-01-08,dental care
1207_2015-11-14,whole milk
3511_2015-06-07,specialty cheese
2171_2015-08-02,curd
3078_2015-09-01,other vegetables
3472_2015-02-06,whole milk
4519_2015-11-03,beef
1763_2015-09-13,hard cheese
2830_2015-05-28,salty snack
4940_2015-08-21,coffee
1311_2015-06-29,red/blush wine
4116_2015-05-01,soda
4121_2015-11-01,shopping bags
4293_2015-07-05,rolls/buns
4308_2015-12-05,spread cheese
2874_2015-01-05,hygiene articles
3471_2015-01-14,hygiene articles
1936_2015-08-15,berries
4163_2015-05-30,dishes
3369_2015-12-29,other vegetables
2335_2015-01-13,other vegetables
3957_2015-02-15,frozen potato products
4841_2015-05-02,rolls/buns
2184_2015-12-07,beverages
3118_2015-12-29,soda
2926_2015-11-08,whole milk
1773_2015-11-01,pip fruit
2523_2015-04-04,curd
2550_2015-06-08,snack products
1319_2015-05-19,frozen meals
1649_2015-05-16,rolls/buns
2202_2015-08-07,newspapers
2925_2015-08-22,herbs
2293_2015-06-24,long life bakery product
2190_2015-10-11,bottled water
3031_2015-10-27,whole milk
4275_2015-07-05,salty snack
4453_2015-08-02,frozen vegetables
4776_2015-02-08,butter
3327_2015-05-04,dishes
1718_2015-03-11,red/blush wine
3041_2015-07-10,berries
4110_2015-02-06,brown bread
4280_2015-12-06,white wine
3022_2015-11-15,canned fish
1941_2015-09-16,other vegetables
4494_2015-08-06,frozen meals
2749_2015-06-22,citrus fruit
1241_2015-05-22,other vegetables
2066_2015-03-23,yogurt
1777_2015-07-11,curd
2178_2015-05-03,beef
4727_2015-04-11,root vegetables
3035_2015-11-08,pastry
1464_2015-03-07,pastry
2654_2015-11-25,berries
3950_2015-12-05,herbs
1706_2015-03-07,bottled water
3325_2015-11-29,white bread
3732_2015-11-29,oil
4924_2015-03-01,whole milk
1742_2015-12-12,detergent
4929_2015-07-27,grapes
1092_2015-10-09,other vegetables
1907_2015-07-19,newspapers
3540_2015-03-05,whole milk
2990_2015-07-11,meat spreads
4088_2015-03-05,yogurt
3026_2015-01-24,domestic eggs
2209_2015-04-20,rolls/buns
4393_2015-11-24,herbs
2047_2015-05-08,canned beer
4610_2015-07-19,newspapers
1269_2015-09-30,whole milk
3629_2015-01-11,detergent
2399_2015-02-12,curd
2675_2015-09-15,rolls/buns
2760_2015-07-12,newspapers
2058_2015-06-04,chocolate marshmallow
4065_2015-07-07,other vegetables
1450_2015-11-16,yogurt
3128_2015-07-21,newspapers
2331_2015-11-28,tropical fruit
2505_2015-10-10,whipped/sour cream
3758_2015-01-13,coffee
3574_2015-02-13,margarine
2563_2015-12-29,whole milk
4373_2015-08-12,rolls/buns
1693_2015-09-05,specialty chocolate
1612_2015-03-05,rolls/buns
1835_2015-06-22,jam
3574_2015-05-08,sliced cheese
1283_2015-03-15,onions
4596_2015-06-05,bottled water
2495_2015-07-04,newspapers
3581_2015-12-25,sliced cheese
3458_2015-04-27,butter
3723_2015-03-14,snack products
2249_2015-01-22,bottled water
1430_2015-12-17,other vegetables
3039_2015-11-28,whole milk
1831_2015-01-09,whole milk
4831_2015-02-27,pastry
3816_2015-12-18,fruit/vegetable juice
2314_2015-09-06,yogurt
2743_2015-03-24,pastry
1538_2015-11-30,root vegetables
4734_2015-11-22,rolls/buns
2363_2015-06-24,candles
1484_2015-08-27,bottled beer
1764_2015-09-29,other vegetables
3595_2015-03-23,bottled beer
4303_2015-12-25,other vegetables
2695_2015-01-07,bottled beer
4538_2015-11-28,liquor (appetizer)
1148_2015-09-27,other vegetables
3443_2015-04-04,curd
3334_2015-03-17,soda
2508_2015-10-06,semi-finished bread
3599_2015-05-25,flour
4540_2015-10-20,mustard
2590_2015-12-16,pot plants
2855_2015-11-08,soda
4836_2015-07-03,whole milk
1788_2015-10-09,pork
1963_2015-12-30,citrus fruit
1771_2015-03-20,specialty bar
3758_2015-09-04,whole milk
3180_2015-05-04,zwieback
2406_2015-12-07,whipped/sour cream
2255_2015-04-27,packaged fruit/vegetables
1737_2015-01-23,rolls/buns
2404_2015-03-08,tea
3467_2015-01-28,beef
3395_2015-08-19,margarine
3405_2015-03-04,other vegetables
2927_2015-02-03,citrus fruit
4137_2015-12-26,dessert
3282_2015-06-22,soda
4567_2015-09-10,rolls/buns
4550_2015-11-09,newspapers
4223_2015-10-03,soda
4806_2015-11-24,whole milk
1153_2015-12-08,grapes
2585_2015-03-14,butter
3406_2015-10-23,rolls/buns
2234_2015-07-15,beverages
2549_2015-06-14,frozen fish
3385_2015-02-16,frozen vegetables
1746_2015-08-08,bottled water
4632_2015-03-09,whole milk
1476_2015-03-29,UHT-milk
4235_2015-04-26,other vegetables
3574_2015-11-05,yogurt
2216_2015-11-17,other vegetables
4666_2015-12-02,whole milk
1148_2015-07-09,tropical fruit
3543_2015-05-17,whole milk
2955_2015-06-06,whole milk
2257_2015-03-13,pip fruit
2612_2015-02-01,tropical fruit
3488_2015-12-21,other vegetables
3309_2015-05-17,semi-finished bread
3092_2015-12-24,packaged fruit/vegetables
4497_2015-02-20,root vegetables
1848_2015-06-27,frozen vegetables
2466_2015-07-27,other vegetables
4411_2015-07-22,curd
2295_2015-03-21,root vegetables
1914_2015-01-21,other vegetables
1290_2015-09-22,whipped/sour cream
2293_2015-12-19,pip fruit
4693_2015-07-01,bottled beer
1056_2015-09-13,other vegetables
3248_2015-01-14,root vegetables
2815_2015-09-10,beef
4207_2015-07-08,pet care
1160_2015-09-04,chewing gum
3868_2015-01-22,citrus fruit
3707_2015-06-26,domestic eggs
3432_2015-04-04,white bread
4510_2015-04-05,specialty chocolate
2893_2015-10-06,citrus fruit
4902_2015-04-16,whole milk
3443_2015-10-23,coffee
1864_2015-06-30,yogurt
2071_2015-09-30,canned beer
3092_2015-04-11,whipped/sour cream
2314_2015-11-25,yogurt
3882_2015-10-19,UHT-milk
2369_2015-09-08,coffee
1787_2015-05-09,frozen meals
3284_2015-11-19,whole milk
1375_2015-10-11,newspapers
1949_2015-03-06,berries
4805_2015-05-04,rolls/buns
3759_2015-04-02,chocolate
2764_2015-01-23,domestic eggs
4225_2015-05-01,bottled beer
2455_2015-01-04,cream cheese 
1582_2015-08-06,shopping bags
1776_2015-02-15,margarine
3096_2015-08-22,fruit/vegetable juice
3453_2015-12-16,frozen vegetables
3899_2015-12-24,UHT-milk
4455_2015-01-04,soda
2690_2015-03-06,whole milk
2171_2015-07-28,butter
3015_2015-06-12,root vegetables
3449_2015-10-10,white bread
1848_2015-07-06,whole milk
3818_2015-12-17,whole milk
1424_2015-10-09,instant coffee
3888_2015-12-13,shopping bags
2711_2015-08-18,bottled beer
3363_2015-01-25,detergent
4633_2015-08-17,white bread
2864_2015-08-03,shopping bags
2500_2015-01-05,grapes
1635_2015-11-25,citrus fruit
4971_2015-05-17,baking powder
3856_2015-03-22,sliced cheese
1414_2015-05-24,other vegetables
4793_2015-11-24,yogurt
3101_2015-01-17,cat food
1651_2015-12-17,whole milk
2525_2015-10-23,canned beer
1625_2015-10-08,packaged fruit/vegetables
3812_2015-08-11,soda
2879_2015-12-28,spread cheese
4180_2015-11-11,whole milk
4187_2015-07-31,bottled beer
4292_2015-12-05,red/blush wine
3043_2015-01-05,soda
1819_2015-12-18,berries
1701_2015-05-17,photo/film
1047_2015-08-09,butter
1065_2015-10-27,dessert
4360_2015-02-23,coffee
2818_2015-11-11,photo/film
2008_2015-08-30,mayonnaise
2624_2015-08-18,whipped/sour cream
4564_2015-11-04,curd
4799_2015-04-22,roll products 
4774_2015-07-16,pip fruit
1153_2015-02-18,ice cream
4776_2015-10-25,other vegetables
3596_2015-01-19,soda
4097_2015-11-28,grapes
3633_2015-12-29,pasta
2356_2015-08-31,butter milk
4268_2015-04-16,nuts/prunes
4757_2015-06-16,pip fruit
4323_2015-12-17,domestic eggs
1182_2015-01-21,butter milk
3266_2015-08-19,domestic eggs
2450_2015-07-31,cream cheese 
1208_2015-08-24,misc. beverages
2115_2015-06-24,rolls/buns
3774_2015-12-17,candy
2904_2015-09-17,flour
3872_2015-01-22,root vegetables
3985_2015-01-20,bottled beer
2483_2015-07-04,whipped/sour cream
2462_2015-03-25,specialty cheese
1068_2015-07-01,spread cheese
1458_2015-02-24,grapes
3048_2015-11-10,white bread
3501_2015-07-27,UHT-milk
3982_2015-09-29,salt
3365_2015-01-06,soda
3230_2015-01-14,roll products 
2312_2015-05-15,red/blush wine
3493_2015-02-02,pip fruit
1474_2015-06-24,root vegetables
4907_2015-04-21,whole milk
1509_2015-05-13,liquor
1732_2015-03-09,yogurt
2947_2015-07-16,yogurt
2509_2015-04-20,ham
3061_2015-08-17,whole milk
4214_2015-06-09,chewing gum
1104_2015-10-27,whole milk
4702_2015-08-03,dessert
2687_2015-09-14,root vegetables
3240_2015-01-01,whole milk
2816_2015-05-15,pastry
1524_2015-12-05,dessert
2483_2015-10-28,liquor (appetizer)
3456_2015-04-22,other vegetables
4461_2015-02-13,white wine
1814_2015-11-20,waffles
1486_2015-02-11,yogurt
1514_2015-01-11,waffles
1710_2015-05-21,brown bread
3373_2015-12-24,other vegetables
1746_2015-10-14,UHT-milk
1355_2015-09-19,processed cheese
1162_2015-08-06,citrus fruit
2712_2015-09-26,other vegetables
1025_2015-08-19,UHT-milk
3067_2015-07-17,packaged fruit/vegetables
2675_2015-09-10,rolls/buns
1354_2015-12-01,frozen vegetables
2822_2015-12-18,shopping bags
1814_2015-01-22,pip fruit
4332_2015-10-25,bottled beer
3175_2015-02-26,cream cheese 
1357_2015-09-06,canned beer
2511_2015-07-08,bottled water
3855_2015-04-30,oil
1889_2015-02-20,UHT-milk
2448_2015-06-08,cream cheese 
1385_2015-11-19,root vegetables
2736_2015-03-02,onions
2284_2015-03-18,frozen fish
1708_2015-09-18,spread cheese
1952_2015-11-23,pasta
3497_2015-09-08,red/blush wine
1237_2015-04-09,soda
4353_2015-08-24,UHT-milk
2092_2015-09-04,pasta
2514_2015-11-02,other vegetables
4790_2015-05-16,other vegetables
1948_2015-08-25,pip fruit
4778_2015-03-26,salty snack
2601_2015-03-26,processed cheese
3642_2015-02-24,dish cleaner
2957_2015-09-19,chewing gum
4585_2015-09-28,canned beer
3637_2015-07-10,butter milk
1353_2015-02-09,bottled water
3257_2015-02-13,other vegetables
2524_2015-09-10,whipped/sour cream
3658_2015-09-26,beef
1901_2015-11-29,whole milk
4308_2015-01-24,newspapers
1305_2015-05-24,other vegetables
3744_2015-12-08,butter
2903_2015-08-08,bottled beer
3036_2015-07-12,yogurt
2465_2015-12-27,curd
1233_2015-03-20,margarine
1366_2015-05-29,whipped/sour cream
3741_2015-08-06,domestic eggs
3690_2015-04-24,pip fruit
3620_2015-06-18,yogurt
4759_2015-02-20,baby cosmetics
3543_2015-10-11,whole milk
2792_2015-07-29,liver loaf
4941_2015-01-15,hamburger meat
3547_2015-10-07,other vegetables
4207_2015-08-28,red/blush wine
2107_2015-03-01,butter
3050_2015-03-11,grapes
4875_2015-09-13,citrus fruit
3691_2015-08-08,yogurt
2433_2015-03-14,shopping bags
4757_2015-01-09,seasonal products
1240_2015-04-14,rolls/buns
1792_2015-08-15,domestic eggs
4486_2015-11-09,tropical fruit
1757_2015-06-15,packaged fruit/vegetables
2186_2015-07-01,zwieback
3752_2015-04-15,pip fruit
3688_2015-10-23,rolls/buns
4676_2015-01-15,whole milk
1806_2015-07-06,soda
2086_2015-03-09,other vegetables
2689_2015-04-30,whole milk
2393_2015-04-17,whole milk
1669_2015-08-19,whole milk
3500_2015-04-21,tropical fruit
1213_2015-03-03,newspapers
4598_2015-11-18,other vegetables
1404_2015-05-03,rolls/buns
1758_2015-02-26,bottled water
1265_2015-03-07,other vegetables
1006_2015-06-14,flour
2779_2015-10-17,root vegetables
2532_2015-07-06,pet care
4004_2015-05-10,turkey
1737_2015-05-09,root vegetables
1934_2015-08-06,fruit/vegetable juice
3400_2015-03-04,whole milk
4301_2015-05-01,whole milk
2997_2015-12-30,brown bread
1098_2015-08-05,specialty chocolate
2208_2015-07-30,coffee
3672_2015-05-28,chicken
3651_2015-01-24,other vegetables
3957_2015-05-15,hard cheese
4433_2015-05-25,whole milk
3822_2015-05-27,whole milk
2622_2015-07-17,rolls/buns
2117_2015-05-02,citrus fruit
1780_2015-07-12,soft cheese
3819_2015-04-12,soda
3046_2015-03-31,newspapers
3228_2015-01-26,other vegetables
2251_2015-06-23,pet care
2573_2015-01-03,tropical fruit
4384_2015-05-25,sweet spreads
1998_2015-05-18,dishes
4583_2015-02-23,bottled beer
2201_2015-05-22,frozen meals
2636_2015-09-11,pastry
1092_2015-07-27,salty snack
3899_2015-04-22,butter milk
4576_2015-08-05,misc. beverages
4692_2015-10-27,chocolate
1170_2015-11-12,rolls/buns
3170_2015-01-17,waffles
2229_2015-10-25,meat
2944_2015-02-01,long life bakery product
2582_2015-03-06,grapes
1373_2015-05-10,canned beer
1366_2015-10-25,pastry
3469_2015-05-10,mustard
2031_2015-02-26,dog food
2459_2015-09-16,frozen meals
4377_2015-02-23,soda
1534_2015-08-13,liquor
1567_2015-03-13,candy
2972_2015-05-21,coffee
1287_2015-08-28,grapes
4776_2015-08-08,soda
2271_2015-08-04,bottled water
4657_2015-08-15,chocolate
2344_2015-04-14,semi-finished bread
1482_2015-07-06,soft cheese
1278_2015-12-09,frozen vegetables
2687_2015-07-31,instant coffee
4468_2015-03-24,white bread
4760_2015-04-02,pastry
2310_2015-03-24,grapes
3924_2015-02-07,whole milk
3517_2015-12-11,other vegetables
3164_2015-09-30,shopping bags
3245_2015-05-17,coffee
2629_2015-12-06,fruit/vegetable juice
1347_2015-09-15,pastry
1216_2015-08-25,specialty fat
1100_2015-03-12,pudding powder
2054_2015-12-15,soda
3761_2015-09-26,brown bread
1032_2015-06-15,other vegetables
3353_2015-08-14,domestic eggs
4466_2015-08-20,citrus fruit
2081_2015-01-22,spices
1800_2015-05-02,rolls/buns
3414_2015-10-23,whole milk
2799_2015-08-12,detergent
3481_2015-03-22,bottled beer
3691_2015-08-24,brown bread
2811_2015-02-11,cling film/bags
2758_2015-11-19,grapes
2872_2015-09-19,shopping bags
3255_2015-04-29,other vegetables
3462_2015-11-15,butter
2952_2015-11-25,shopping bags
2171_2015-06-19,roll products 
2693_2015-11-02,bottled beer
1348_2015-06-13,chocolate
1112_2015-04-09,jam
2058_2015-02-24,red/blush wine
2003_2015-11-23,brown bread
2166_2015-03-12,soda
2830_2015-06-22,rolls/buns
3582_2015-06-17,whole milk
4572_2015-08-19,butter milk
3050_2015-12-15,whole milk
2563_2015-08-03,whole milk
1055_2015-05-25,newspapers
1887_2015-11-09,yogurt
2391_2015-01-03,rolls/buns
1571_2015-05-24,whole milk
3571_2015-10-21,citrus fruit
2400_2015-02-06,margarine
2867_2015-06-25,shopping bags
2672_2015-07-12,waffles
4104_2015-11-30,pot plants
1465_2015-02-03,tropical fruit
3436_2015-03-27,UHT-milk
3812_2015-07-28,frozen potato products
2759_2015-07-27,rolls/buns
2019_2015-11-14,other vegetables
3201_2015-01-24,tropical fruit
1861_2015-08-12,roll products 
4524_2015-12-10,ice cream
2680_2015-08-11,sweet spreads
3413_2015-01-31,domestic eggs
4354_2015-01-16,oil
3518_2015-10-26,pastry
3542_2015-07-11,sugar
2579_2015-04-08,white wine
2650_2015-11-22,soda
3499_2015-01-13,napkins
2804_2015-01-18,other vegetables
2975_2015-10-09,fruit/vegetable juice
1783_2015-01-05,pip fruit
1116_2015-11-29,rolls/buns
2578_2015-11-26,rolls/buns
4003_2015-12-23,citrus fruit
3021_2015-01-30,sliced cheese
3791_2015-01-23,whole milk
1242_2015-04-04,other vegetables
4204_2015-05-06,shopping bags
3085_2015-07-11,newspapers
2077_2015-03-01,whole milk
1128_2015-07-05,coffee
4130_2015-04-05,whipped/sour cream
2496_2015-12-02,white wine
3764_2015-08-01,yogurt
2369_2015-10-17,whipped/sour cream
4662_2015-08-25,sugar
4392_2015-08-13,chewing gum
1839_2015-10-09,whipped/sour cream
4376_2015-11-22,root vegetables
1934_2015-02-03,beverages
1158_2015-08-25,cream cheese 
2784_2015-03-19,dog food
4954_2015-06-10,UHT-milk
4556_2015-01-10,canned beer
2433_2015-12-27,berries
1843_2015-02-24,semi-finished bread
1793_2015-09-21,rolls/buns
3640_2015-10-08,pastry
2044_2015-09-26,shopping bags
4742_2015-04-05,citrus fruit
3584_2015-03-14,photo/film
3483_2015-03-20,male cosmetics
3148_2015-03-09,yogurt
1767_2015-10-24,other vegetables
3181_2015-03-22,canned fish
1656_2015-02-14,rolls/buns
4134_2015-05-05,pip fruit
2254_2015-01-21,house keeping products
2176_2015-08-06,brown bread
4255_2015-09-02,tropical fruit
1275_2015-10-18,specialty chocolate
2159_2015-04-30,female sanitary products
1553_2015-07-21,sliced cheese
2072_2015-11-28,other vegetables
2964_2015-02-05,hard cheese
3974_2015-03-05,sliced cheese
1605_2015-07-06,seasonal products
2082_2015-11-23,domestic eggs
2477_2015-06-04,pip fruit
1508_2015-03-10,bottled beer
2682_2015-06-16,soda
2004_2015-01-08,other vegetables
1900_2015-09-24,yogurt
3483_2015-11-22,tropical fruit
4686_2015-09-14,other vegetables
3757_2015-06-24,newspapers
3484_2015-10-10,herbs
4314_2015-05-02,white bread
1204_2015-07-23,pip fruit
3548_2015-03-19,whole milk
2275_2015-05-19,shopping bags
1275_2015-07-16,whole milk
4577_2015-11-04,root vegetables
2286_2015-11-21,whole milk
4287_2015-08-06,root vegetables
1781_2015-06-06,butter milk
2585_2015-02-13,whole milk
2958_2015-01-27,tropical fruit
3788_2015-02-16,soda
3061_2015-12-05,margarine
3451_2015-08-31,butter milk
3119_2015-06-28,grapes
4015_2015-03-27,other vegetables
2869_2015-04-29,curd
4814_2015-02-12,soda
2978_2015-11-25,other vegetables
4789_2015-04-09,liquor
2151_2015-08-03,margarine
2390_2015-08-21,other vegetables
3634_2015-12-02,mayonnaise
1874_2015-06-08,sugar
