transaction_id,itemDescription
1993_2015-05-22,curd
4643_2015-08-08,dessert
3999_2015-02-06,processed cheese
2625_2015-03-22,shopping bags
2398_2015-01-08,soda
2945_2015-07-19,pastry
3523_2015-04-26,salty snack
1726_2015-12-26,pip fruit
4540_2015-02-24,cleaner
4479_2015-02-10,margarine
1472_2015-02-11,yogurt
1149_2015-12-12,frozen vegetables
2504_2015-08-02,condensed milk
4835_2015-12-09,root vegetables
1832_2015-11-17,pastry
1403_2015-03-25,semi-finished bread
4856_2015-01-18,hygiene articles
3369_2015-02-22,butter
4364_2015-12-24,mayonnaise
4686_2015-11-12,citrus fruit
2876_2015-03-22,fruit/vegetable juice
1449_2015-01-26,domestic eggs
3499_2015-05-04,white wine
3462_2015-05-16,cream cheese 
1512_2015-02-23,salty snack
1551_2015-01-14,frozen fish
3993_2015-02-18,butter milk
3494_2015-03-25,whole milk
1819_2015-06-25,soda
3581_2015-09-06,dishes
3763_2015-04-29,coffee
2807_2015-07-03,whole milk
1133_2015-03-26,whole milk
4923_2015-04-19,rolls/buns
3912_2015-01-06,rolls/buns
4312_2015-10-19,long life bakery product
3141_2015-08-13,salty snack
5000_2015-02-10,root vegetables
3327_2015-04-30,brown bread
1058_2015-04-06,bottled water
4397_2015-04-03,yogurt
3694_2015-10-27,citrus fruit
3346_2015-05-11,ice cream
1039_2015-05-31,rolls/buns
1081_2015-01-21,whole milk
3064_2015-01-02,other vegetables
4794_2015-10-27,tropical fruit
4933_2015-01-02,bottled water
3312_2015-10-13,berries
1303_2015-05-29,pastry
4756_2015-03-29,whipped/sour cream
3595_2015-08-06,other vegetables
2747_2015-02-02,pickled vegetables
4113_2015-08-13,rolls/buns
2882_2015-04-26,chewing gum
1980_2015-10-15,brown bread
3534_2015-11-11,pastry
4452_2015-11-23,other vegetables
1883_2015-05-26,butter milk
4160_2015-08-12,pip fruit
3212_2015-04-18,whole milk
2327_2015-12-08,butter
1874_2015-07-29,yogurt
4439_2015-01-01,tropical fruit
4883_2015-01-10,newspapers
1873_2015-02-22,red/blush wine
4228_2015-04-18,cooking chocolate
2868_2015-12-04,yogurt
4102_2015-09-23,other vegetables
1013_2015-10-02,domestic eggs
1928_2015-08-15,bottled water
2064_2015-08-21,ice cream
3416_2015-11-15,other vegetables
1536_2015-01-05,pastry
1953_2015-03-09,pet care
1327_2015-07-04,bottled beer
3415_2015-05-27,curd
2517_2015-03-22,yogurt
4334_2015-10-12,other vegetables
4515_2015-06-15,other vegetables
1527_2015-04-20,napkins
1726_2015-11-02,dessert
4734_2015-02-10,yogurt
2356_2015-06-15,pastry
2244_2015-03-29,semi-finished bread
4281_2015-04-03,whole milk
2977_2015-04-14,popcorn
2119_2015-09-24,soda
2663_2015-05-18,whipped/sour cream
3592_2015-12-14,pip fruit
2106_2015-11-24,yogurt
3356_2015-05-23,domestic eggs
3227_2015-11-30,pastry
1505_2015-07-27,citrus fruit
4312_2015-12-14,frozen fish
1253_2015-06-20,baking powder
2260_2015-10-30,mayonnaise
3710_2015-08-22,spread cheese
1846_2015-11-29,mustard
3520_2015-11-09,other vegetables
2816_2015-06-19,mustard
1051_2015-11-10,red/blush wine
1754_2015-07-08,coffee
3593_2015-08-31,instant coffee
1421_2015-08-07,hard cheese
3104_2015-06-04,citrus fruit
1283_2015-05-30,specialty bar
1130_2015-09-18,dessert
2816_2015-10-01,seasonal products
4594_2015-06-23,butter milk
4192_2015-12-16,UHT-milk
3208_2015-11-20,cream cheese 
1949_2015-04-11,napkins
4268_2015-04-25,dessert
2672_2015-01-17,pastry
2372_2015-09-03,white bread
4482_2015-08-07,hard cheese
1048_2015-10-06,whole milk
4831_2015-02-19,frozen vegetables
3441_2015-04-12,root vegetables
3380_2015-11-11,margarine
1654_2015-11-09,citrus fruit
2408_2015-06-21,tropical fruit
4699_2015-08-01,red/blush wine
2670_2015-04-29,onions
4292_2015-08-18,specialty chocolate
4303_2015-02-22,tropical fruit
2011_2015-03-22,rolls/buns
3657_2015-09-29,soda
1435_2015-01-14,prosecco
4445_2015-05-20,chocolate
4030_2015-08-15,pastry
1204_2015-04-11,bottled beer
1235_2015-01-01,bottled beer
3984_2015-02-03,canned vegetables
3637_2015-11-25,yogurt
1931_2015-07-02,bottled water
4486_2015-10-23,rolls/buns
4529_2015-01-03,soda
1827_2015-05-07,specialty bar
3054_2015-05-27,onions
2524_2015-10-21,candy
1855_2015-11-09,whole milk
3242_2015-02-23,pip fruit
4431_2015-08-21,butter
4555_2015-07-23,whole milk
4299_2015-02-08,beef
2905_2015-10-22,cream cheese 
3323_2015-12-09,oil
2796_2015-10-17,rolls/buns
2129_2015-03-04,candy
1501_2015-08-17,fruit/vegetable juice
2814_2015-07-17,whole milk
1105_2015-05-22,tropical fruit
3798_2015-09-04,yogurt
3025_2015-04-21,bottled beer
4592_2015-07-13,newspapers
4463_2015-11-03,canned beer
2916_2015-06-13,whole milk
1838_2015-03-25,photo/film
1126_2015-05-17,root vegetables
2800_2015-10-02,margarine
4485_2015-07-25,whole milk
3262_2015-07-08,tropical fruit
4030_2015-12-22,other vegetables
3370_2015-02-03,liquor (appetizer)
3489_2015-09-01,yogurt
3774_2015-02-16,rolls/buns
3818_2015-05-13,tropical fruit
3434_2015-06-10,rolls/buns
3438_2015-12-27,photo/film
1140_2015-05-01,other vegetables
1051_2015-10-12,hamburger meat
3071_2015-03-26,dishes
3872_2015-03-28,canned beer
4215_2015-06-30,whole milk
3806_2015-03-15,mayonnaise
1869_2015-05-16,whole milk
1668_2015-05-05,pip fruit
1163_2015-12-14,citrus fruit
4787_2015-05-17,UHT-milk
4811_2015-01-11,pet care
4364_2015-09-05,pickled vegetables
4572_2015-08-02,pip fruit
3222_2015-08-05,whole milk
3404_2015-03-24,shopping bags
2221_2015-12-18,pork
3646_2015-01-31,turkey
4102_2015-07-15,whole milk
2718_2015-06-12,turkey
1403_2015-05-16,curd
4548_2015-05-30,cream cheese 
4340_2015-08-06,frozen fish
2856_2015-08-21,other vegetables
1041_2015-04-02,yogurt
1564_2015-06-19,yogurt
4552_2015-10-17,root vegetables
2516_2015-07-31,whole milk
4246_2015-06-13,rolls/buns
1090_2015-10-21,whole milk
2889_2015-01-20,yogurt
2229_2015-01-31,long life bakery product
4558_2015-04-05,tropical fruit
2018_2015-04-20,curd
4898_2015-07-26,flour
4998_2015-10-14,curd
2165_2015-01-28,other vegetables
3075_2015-10-15,semi-finished bread
3973_2015-01-28,butter
3775_2015-10-27,coffee
3135_2015-07-26,onions
2738_2015-07-25,rolls/buns
4455_2015-10-24,curd
2780_2015-09-03,herbs
3593_2015-05-27,other vegetables
1876_2015-06-16,frozen meals
4694_2015-11-18,oil
4273_2015-06-01,frozen vegetables
4968_2015-11-13,herbs
2449_2015-04-21,yogurt
1536_2015-05-02,rolls/buns
2188_2015-11-28,bottled beer
4197_2015-05-13,cream
2379_2015-08-11,yogurt
4696_2015-08-18,citrus fruit
2680_2015-01-03,yogurt
4525_2015-05-11,whole milk
1098_2015-11-12,other vegetables
1222_2015-08-07,coffee
2316_2015-06-08,tropical fruit
1950_2015-06-14,sliced cheese
3186_2015-08-03,rolls/buns
2540_2015-03-05,rolls/buns
1789_2015-06-11,frozen dessert
1574_2015-08-04,pork
2152_2015-07-23,fruit/vegetable juice
1493_2015-10-01,spices
3044_2015-05-09,other vegetables
2874_2015-09-09,whole milk
3556_2015-09-30,seasonal products
3255_2015-05-24,domestic eggs
2521_2015-12-14,margarine
3220_2015-10-14,citrus fruit
1381_2015-03-06,UHT-milk
4050_2015-07-06,curd
1872_2015-01-29,onions
4127_2015-04-11,margarine
2833_2015-08-14,whipped/sour cream
2357_2015-09-23,soda
2654_2015-03-03,citrus fruit
4852_2015-04-28,soda
2222_2015-07-21,butter
2340_2015-07-12,soda
1987_2015-10-15,napkins
1320_2015-01-19,root vegetables
2209_2015-07-20,onions
2500_2015-03-30,white wine
3315_2015-09-12,onions
2548_2015-11-16,brown bread
4473_2015-09-07,rolls/buns
2271_2015-06-16,instant coffee
4336_2015-10-10,pot plants
2780_2015-10-11,whole milk
2632_2015-01-16,butter
2568_2015-08-20,root vegetables
1729_2015-07-23,newspapers
3878_2015-07-28,tropical fruit
1225_2015-03-26,bottled beer
1924_2015-11-17,UHT-milk
4335_2015-06-10,shopping bags
3182_2015-03-12,whole milk
4303_2015-08-23,soups
3042_2015-10-02,bottled water
4493_2015-10-29,root vegetables
4194_2015-02-07,pip fruit
3031_2015-12-18,whipped/sour cream
3891_2015-07-03,shopping bags
1062_2015-04-16,other vegetables
2469_2015-03-23,onions
3719_2015-09-03,cleaner
3322_2015-02-11,whole milk
1336_2015-03-10,coffee
1067_2015-07-20,coffee
1998_2015-05-15,whole milk
1992_2015-08-02,other vegetables
4409_2015-01-15,whole milk
3031_2015-08-30,other vegetables
1684_2015-01-03,coffee
4240_2015-09-18,whole milk
2750_2015-09-14,pork
1379_2015-07-13,canned beer
4243_2015-08-22,hard cheese
2469_2015-01-12,whole milk
2366_2015-08-18,pastry
2374_2015-06-23,root vegetables
1721_2015-10-15,whole milk
2877_2015-04-10,waffles
3848_2015-10-11,frozen vegetables
4344_2015-03-01,long life bakery product
3475_2015-06-10,whole milk
3650_2015-07-17,beef
2318_2015-01-16,root vegetables
1776_2015-03-02,pastry
3120_2015-07-07,butter
1194_2015-05-13,soda
2089_2015-04-17,UHT-milk
2095_2015-04-06,whole milk
1736_2015-08-29,chocolate
3718_2015-07-12,pudding powder
4950_2015-04-22,UHT-milk
2481_2015-11-24,shopping bags
2824_2015-12-07,whole milk
4852_2015-06-29,rolls/buns
3307_2015-10-06,specialty bar
4259_2015-06-24,butter
2587_2015-06-02,frozen vegetables
4303_2015-04-08,other vegetables
1325_2015-05-26,root vegetables
3351_2015-10-14,margarine
1623_2015-01-18,specialty chocolate
3119_2015-02-20,newspapers
1211_2015-05-24,salty snack
4146_2015-02-09,pastry
4664_2015-05-26,frozen vegetables
3827_2015-11-03,soft cheese
1098_2015-09-27,bottled water
4338_2015-08-27,ham
3712_2015-12-20,jam
1505_2015-10-27,other vegetables
4478_2015-08-02,newspapers
4150_2015-08-23,pastry
1118_2015-12-25,butter
2537_2015-05-07,oil
1996_2015-05-10,root vegetables
4267_2015-09-13,whipped/sour cream
4424_2015-10-16,pork
1948_2015-05-06,yogurt
3495_2015-02-01,pork
2327_2015-03-18,whipped/sour cream
3356_2015-01-12,processed cheese
3926_2015-03-23,other vegetables
4105_2015-12-03,whole milk
1884_2015-08-05,onions
4799_2015-02-09,long life bakery product
4915_2015-09-18,berries
2643_2015-12-01,dessert
3927_2015-09-03,frozen meals
2410_2015-11-18,butter
1855_2015-04-28,frozen vegetables
1245_2015-03-02,rolls/buns
3138_2015-04-19,hard cheese
1178_2015-04-19,pork
1870_2015-09-05,soda
4660_2015-07-10,root vegetables
3241_2015-08-09,whole milk
4661_2015-04-18,onions
2407_2015-03-10,frozen vegetables
2440_2015-06-19,liquor
4112_2015-02-14,specialty chocolate
2428_2015-08-21,butter
3604_2015-03-14,sugar
3671_2015-08-03,oil
2880_2015-06-19,whole milk
3946_2015-06-19,citrus fruit
4495_2015-06-20,whipped/sour cream
3355_2015-12-02,other vegetables
3959_2015-05-27,sliced cheese
1583_2015-11-23,sugar
3998_2015-03-28,other vegetables
4509_2015-11-29,yogurt
1008_2015-10-03,liver loaf
4894_2015-12-23,onions
4252_2015-04-10,butter
1988_2015-09-08,other vegetables
3165_2015-11-27,liquor
1920_2015-02-16,specialty fat
4157_2015-01-04,other vegetables
1945_2015-04-30,hamburger meat
4104_2015-07-27,whole milk
2865_2015-05-14,other vegetables
4788_2015-04-28,yogurt
1903_2015-01-25,other vegetables
3578_2015-05-16,root vegetables
2238_2015-12-06,yogurt
3671_2015-10-11,bottled beer
3088_2015-12-03,canned fish
1832_2015-04-17,specialty chocolate
4785_2015-09-13,fruit/vegetable juice
1322_2015-10-19,specialty bar
4439_2015-03-18,turkey
1698_2015-06-26,pork
3558_2015-04-25,soda
3026_2015-01-01,soda
1127_2015-10-15,pastry
4153_2015-02-05,liquor
4258_2015-04-22,fruit/vegetable juice
2582_2015-11-14,root vegetables
1466_2015-12-01,mayonnaise
4185_2015-01-16,coffee
1889_2015-02-09,berries
3396_2015-05-14,soda
3412_2015-01-26,waffles
3321_2015-07-13,yogurt
3484_2015-11-21,semi-finished bread
1937_2015-10-17,newspapers
2101_2015-12-20,onions
4006_2015-12-18,whipped/sour cream
3732_2015-07-18,white wine
1276_2015-04-28,rolls/buns
4916_2015-03-01,brown bread
2040_2015-04-06,chocolate
2255_2015-05-01,whole milk
1239_2015-07-25,bottled beer
4992_2015-06-20,pip fruit
3225_2015-06-12,whole milk
2421_2015-11-21,whole milk
3303_2015-01-25,butter
3455_2015-09-13,pastry
1484_2015-10-07,white wine
3591_2015-05-11,butter
2487_2015-03-27,canned beer
1380_2015-04-20,cake bar
2786_2015-03-25,butter
1885_2015-05-27,waffles
1295_2015-01-28,bottled water
2184_2015-01-23,other vegetables
4054_2015-05-06,whole milk
3972_2015-06-08,bottled water
1216_2015-06-19,brown bread
1347_2015-07-31,other vegetables
4190_2015-04-04,newspapers
3264_2015-04-05,whole milk
2942_2015-02-01,waffles
2932_2015-01-22,butter
4049_2015-08-01,curd
1954_2015-08-06,whole milk
2321_2015-06-16,rolls/buns
2930_2015-03-23,oil
3214_2015-03-27,UHT-milk
4877_2015-06-20,UHT-milk
2239_2015-12-13,fruit/vegetable juice
4929_2015-03-26,butter
1390_2015-03-02,whole milk
1870_2015-09-09,other vegetables
3405_2015-04-03,brown bread
2338_2015-12-08,curd
2051_2015-09-11,newspapers
3504_2015-07-06,hamburger meat
3405_2015-04-13,pip fruit
2512_2015-09-02,baking powder
4038_2015-11-06,white bread
1759_2015-09-26,pork
2813_2015-10-01,yogurt
3055_2015-08-18,hamburger meat
1733_2015-03-18,root vegetables
1913_2015-08-18,pork
4812_2015-05-27,liquor
4988_2015-10-04,other vegetables
4486_2015-07-21,soft cheese
4069_2015-05-03,other vegetables
4600_2015-07-14,domestic eggs
3588_2015-05-05,roll products 
4175_2015-01-29,grapes
2599_2015-07-30,cream cheese 
4671_2015-07-15,coffee
2270_2015-06-09,berries
1406_2015-12-28,curd
3910_2015-12-18,other vegetables
3358_2015-02-21,soda
1943_2015-01-14,onions
4666_2015-02-24,beef
1994_2015-03-11,pip fruit
4892_2015-01-09,frozen vegetables
3531_2015-08-29,white bread
1148_2015-04-15,shopping bags
1787_2015-10-31,other vegetables
4215_2015-05-31,yogurt
2158_2015-08-01,sliced cheese
2510_2015-09-29,house keeping products
3180_2015-10-19,condensed milk
3207_2015-08-08,sweet spreads
1226_2015-11-12,white bread
1682_2015-06-25,shopping bags
1509_2015-11-04,root vegetables
2364_2015-06-21,yogurt
4679_2015-11-10,tropical fruit
4324_2015-01-05,tropical fruit
3497_2015-06-14,whole milk
1008_2015-07-21,root vegetables
4572_2015-10-29,rolls/buns
4030_2015-07-04,brown bread
2422_2015-08-12,other vegetables
2694_2015-11-24,pip fruit
3481_2015-08-03,dishes
3821_2015-01-03,herbs
3752_2015-08-20,newspapers
3262_2015-12-08,other vegetables
1090_2015-08-31,dishes
3862_2015-11-18,fruit/vegetable juice
4495_2015-04-08,other vegetables
2492_2015-11-01,soda
4688_2015-08-01,other vegetables
3633_2015-07-14,pastry
3709_2015-08-08,herbs
1220_2015-02-09,onions
4236_2015-11-25,pip fruit
3308_2015-08-19,newspapers
1183_2015-06-12,butter
1999_2015-08-24,tropical fruit
4828_2015-10-11,root vegetables
3608_2015-10-12,honey
3983_2015-09-09,sweet spreads
3460_2015-07-24,curd
1969_2015-07-23,citrus fruit
2646_2015-06-03,liver loaf
1777_2015-04-22,whole milk
4967_2015-08-06,whole milk
2267_2015-11-11,brown bread
3579_2015-06-02,rolls/buns
3959_2015-10-05,domestic eggs
2271_2015-11-20,root vegetables
3621_2015-04-09,root vegetables
3491_2015-06-11,root vegetables
1542_2015-04-28,yogurt
4098_2015-01-09,pip fruit
4117_2015-08-11,citrus fruit
3289_2015-03-31,tropical fruit
1883_2015-11-05,whole milk
3659_2015-06-21,brown bread
1364_2015-06-20,ice cream
3113_2015-03-05,domestic eggs
1135_2015-04-29,other vegetables
1394_2015-02-14,bottled water
2381_2015-01-13,UHT-milk
4110_2015-11-28,root vegetables
4043_2015-01-21,other vegetables
3491_2015-06-06,root vegetables
2044_2015-12-16,semi-finished bread
4191_2015-04-28,chicken
1312_2015-05-18,oil
2191_2015-11-10,misc. beverages
1032_2015-08-23,root vegetables
3790_2015-10-28,coffee
3588_2015-08-19,other vegetables
4598_2015-03-18,brown bread
3394_2015-06-15,grapes
2202_2015-06-24,root vegetables
2431_2015-07-18,shopping bags
4207_2015-03-17,rolls/buns
2580_2015-10-24,yogurt
4825_2015-06-09,whipped/sour cream
4368_2015-10-12,cream cheese 
4852_2015-06-17,pastry
1595_2015-06-20,whole milk
1678_2015-09-14,frozen dessert
4667_2015-05-07,other vegetables
2631_2015-09-27,root vegetables
1623_2015-03-01,pastry
1784_2015-05-26,other vegetables
2379_2015-09-19,other vegetables
4361_2015-01-27,rolls/buns
3419_2015-07-25,pot plants
1286_2015-08-12,soda
1236_2015-05-11,cling film/bags
3585_2015-03-06,frozen meals
4773_2015-11-09,whipped/sour cream
4114_2015-04-05,fruit/vegetable juice
4700_2015-03-16,cream cheese 
4120_2015-12-01,pip fruit
3416_2015-07-07,frozen vegetables
1038_2015-04-02,pip fruit
3267_2015-01-18,yogurt
3402_2015-01-06,other vegetables
3013_2015-08-21,root vegetables
4807_2015-01-27,UHT-milk
2172_2015-03-02,sugar
1388_2015-04-03,root vegetables
3309_2015-01-21,other vegetables
2194_2015-06-05,red/blush wine
4603_2015-01-21,root vegetables
1631_2015-02-05,mayonnaise
2712_2015-09-11,soda
2757_2015-04-28,condensed milk
4761_2015-09-08,newspapers
2688_2015-11-22,whole milk
2458_2015-08-23,pip fruit
4087_2015-08-26,butter
4677_2015-10-15,rolls/buns
3250_2015-04-12,whole milk
3488_2015-08-19,bottled beer
1679_2015-06-24,frozen vegetables
4820_2015-07-23,domestic eggs
2079_2015-05-16,whole milk
2460_2015-10-27,rolls/buns
4286_2015-06-06,citrus fruit
3050_2015-08-10,chocolate
2888_2015-09-05,soda
2376_2015-05-28,whole milk
4748_2015-03-23,newspapers
2311_2015-06-06,other vegetables
4765_2015-07-05,zwieback
4199_2015-08-04,candles
2592_2015-03-20,yogurt
1403_2015-05-15,whipped/sour cream
4031_2015-01-03,other vegetables
1416_2015-03-04,yogurt
4022_2015-04-24,herbs
3674_2015-03-22,other vegetables
3430_2015-04-16,candy
1113_2015-03-29,pudding powder
4178_2015-01-22,fruit/vegetable juice
4037_2015-05-09,frozen dessert
3917_2015-09-13,shopping bags
4658_2015-07-14,pastry
1408_2015-07-23,whole milk
4940_2015-04-17,cream
1639_2015-10-10,tropical fruit
4139_2015-11-26,rolls/buns
2799_2015-06-17,baking powder
4041_2015-10-16,frozen potato products
3508_2015-02-07,dishes
1584_2015-03-11,cream cheese 
4006_2015-07-02,newspapers
4593_2015-04-07,pickled vegetables
4875_2015-08-22,red/blush wine
2534_2015-08-09,bottled water
2413_2015-12-13,whole milk
1909_2015-01-10,sliced cheese
4367_2015-11-15,whole milk
4240_2015-10-28,coffee
1866_2015-11-08,pip fruit
3905_2015-06-19,frozen meals
4906_2015-09-16,butter milk
4478_2015-12-04,bottled water
2765_2015-07-22,waffles
4178_2015-11-13,pastry
4330_2015-06-22,whole milk
1659_2015-03-25,other vegetables
2406_2015-10-24,root vegetables
3465_2015-01-15,frozen vegetables
3178_2015-10-22,sugar
2218_2015-07-02,whole milk
3980_2015-04-09,citrus fruit
2519_2015-03-14,yogurt
2568_2015-10-09,pip fruit
1130_2015-01-15,cream cheese 
1231_2015-05-20,photo/film
2654_2015-09-22,whole milk
3913_2015-03-21,frozen meals
3276_2015-02-23,whole milk
4094_2015-03-30,soda
3997_2015-07-19,mustard
2313_2015-02-18,pastry
2716_2015-09-10,rolls/buns
3923_2015-01-27,butter
4541_2015-04-18,hygiene articles
4524_2015-08-26,coffee
1750_2015-02-08,pastry
1527_2015-12-30,whole milk
1379_2015-07-01,pip fruit
2380_2015-10-09,cookware
3259_2015-09-02,oil
3268_2015-07-13,whole milk
3117_2015-03-03,brown bread
1972_2015-06-02,pasta
1154_2015-04-06,other vegetables
2408_2015-03-25,curd
2400_2015-03-22,tropical fruit
1286_2015-03-08,dessert
3505_2015-07-21,other vegetables
4503_2015-12-19,whipped/sour cream
4292_2015-03-27,bottled water
4906_2015-09-30,citrus fruit
2745_2015-04-08,rolls/buns
4682_2015-05-17,other vegetables
2553_2015-02-01,tropical fruit
3985_2015-02-18,canned beer
2741_2015-09-28,bottled beer
2642_2015-04-01,beverages
1873_2015-02-14,pastry
3738_2015-07-15,rolls/buns
2042_2015-11-17,root vegetables
4669_2015-05-27,other vegetables
2045_2015-08-16,sweet spreads
3450_2015-10-03,tropical fruit
2225_2015-03-12,whole milk
2290_2015-09-10,pip fruit
4494_2015-11-02,tropical fruit
3539_2015-01-24,bottled beer
1002_2015-04-26,sugar
3222_2015-08-05,sliced cheese
1711_2015-11-22,yogurt
2436_2015-11-24,whole milk
2888_2015-12-20,other vegetables
4665_2015-02-26,whole milk
2977_2015-01-03,UHT-milk
3052_2015-07-04,rolls/buns
4943_2015-07-28,soda
1323_2015-11-03,whole milk
1604_2015-11-04,rum
2794_2015-09-12,specialty chocolate
2253_2015-07-21,white bread
2873_2015-09-03,whipped/sour cream
2707_2015-06-22,newspapers
2718_2015-01-25,chewing gum
3711_2015-07-08,berries
2960_2015-02-17,pastry
1702_2015-01-14,bottled beer
4347_2015-03-07,root vegetables
2913_2015-07-04,ready soups
3893_2015-04-15,whole milk
1950_2015-10-23,frozen vegetables
3205_2015-03-20,detergent
1943_2015-03-24,liquor
3604_2015-05-18,cat food
2048_2015-12-16,sugar
2176_2015-08-08,onions
2659_2015-06-15,yogurt
3841_2015-02-01,other vegetables
1077_2015-09-12,soda
